rank,overallRarity,name,image,attributes
1,14.15778665635733,Renegade #290,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/290.png,BACKGROUND: Dark; BODY: Bronze; EXPRESSION: Chaos; HAIR: Mystic Wisps; OUTFIT: Saiyan Suit
3966,5.468968879317398,Renegade #2518,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2518.png,BACKGROUND: Red; BODY: Bronze; EXPRESSION: Smile; HAIR: Twilight Twirls; OUTFIT: Rebellious Rhapsody
3967,5.4687778838260055,Renegade #258,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/258.png,BACKGROUND: Cream; BODY: Ivory; EXPRESSION: Enigma; HAIR: Nebula Nexus; OUTFIT: Moonlight Maestro's Doublet
3968,5.468760019080645,Renegade #167,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/167.png,BACKGROUND: Orange; BODY: Ivory; EXPRESSION: Enigma; HAIR: Ahoge; OUTFIT: Crusader's Mantle
3969,5.468624828088601,Renegade #4940,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4940.png,BACKGROUND: Cream; BODY: Ivory; EXPRESSION: Smile; HAIR: Binding Bangs; OUTFIT: Zori
3970,5.468172205098513,Renegade #1988,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1988.png,BACKGROUND: Cream; BODY: Ivory; EXPRESSION: Enigma; HAIR: Man Bun; OUTFIT: Cosmic Spark Bolero
3971,5.467638059783903,Renegade #4636,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4636.png,BACKGROUND: Cream; BODY: Ivory; EXPRESSION: Enigma; HAIR: Frostfire Fringe; OUTFIT: Crimson Fury Jacket
3972,5.467339617017329,Renegade #578,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/578.png,BACKGROUND: Off White; BODY: Ivory; EXPRESSION: Mirth; HAIR: Galactic Gleam; OUTFIT: Hunter Vest
3973,5.467060244339876,Renegade #3524,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3524.png,BACKGROUND: Cream; BODY: Ivory; EXPRESSION: Smile; HAIR: Ahoge; OUTFIT: Noir Doublet
3974,5.466666610519095,Renegade #1399,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1399.png,BACKGROUND: Grey; BODY: Ivory; EXPRESSION: Mirth; HAIR: Ahoge; OUTFIT: Templar's Mantle
3975,5.466592558781283,Renegade #2109,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2109.png,BACKGROUND: Red; BODY: Ivory; EXPRESSION: Serene; HAIR: Galactic Gleam; OUTFIT: Scarlet Soiree
3976,5.466544945320734,Renegade #2848,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2848.png,BACKGROUND: Cream; BODY: Ivory; EXPRESSION: Serene; HAIR: Delinquency; OUTFIT: Hunter Vest
3977,5.46642303300866,Renegade #888,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/888.png,BACKGROUND: Yellow; BODY: Ivory; EXPRESSION: Smile; HAIR: Frostfire Fringe; OUTFIT: Gray Wash Tunic
3978,5.465770796473171,Renegade #3618,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3618.png,BACKGROUND: Green; BODY: Ivory; EXPRESSION: Smile; HAIR: Buzzcut; OUTFIT: Azure Rose Bolero Jacket
3979,5.465695167443174,Renegade #4556,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4556.png,BACKGROUND: Grey; BODY: Ivory; EXPRESSION: Mirth; HAIR: Compression; OUTFIT: Emerald Samurai Robe
3980,5.465077998135364,Renegade #4898,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4898.png,BACKGROUND: Orange; BODY: Ivory; EXPRESSION: Enigma; HAIR: Scruffy; OUTFIT: Templar's Mantle
3981,5.464834263471863,Renegade #4382,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4382.png,BACKGROUND: Red; BODY: Ivory; EXPRESSION: Smile; HAIR: Undercut; OUTFIT: Common Suit
3982,5.464737733769583,Renegade #836,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/836.png,BACKGROUND: Cream; BODY: Ivory; EXPRESSION: Smirk; HAIR: Man Bun; OUTFIT: Templar's Mantle
3983,5.46449022846482,Renegade #5000,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/5000.png,BACKGROUND: Yellow; BODY: Ivory; EXPRESSION: Smile; HAIR: Starfall Strands; OUTFIT: Zori
3984,5.464484660681182,Renegade #1454,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1454.png,BACKGROUND: Green; BODY: Ivory; EXPRESSION: Mirth; HAIR: Binding Bangs; OUTFIT: Crimson Commander's Cape
3985,5.4641683091729245,Renegade #3243,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3243.png,BACKGROUND: Grey; BODY: Bronze; EXPRESSION: Smirk; HAIR: Frostfire Fringe; OUTFIT: Azure Dragon's Embrace
3986,5.46394667885,Renegade #4219,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4219.png,BACKGROUND: Cream; BODY: Ivory; EXPRESSION: Serene; HAIR: Mystic Wisps; OUTFIT: Hinata’s Heart
3987,5.463401764090741,Renegade #312,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/312.png,BACKGROUND: Grey; BODY: Bronze; EXPRESSION: Smirk; HAIR: Aurora Veil; OUTFIT: Crimson Fang Coat
3988,5.462861958338747,Renegade #1287,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1287.png,BACKGROUND: Cream; BODY: Ivory; EXPRESSION: Mirth; HAIR: Mystic Mist; OUTFIT: Crimson Commander's Cape
3989,5.462598192415729,Renegade #3495,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3495.png,BACKGROUND: Cream; BODY: Ivory; EXPRESSION: Mirth; HAIR: Ahoge; OUTFIT: Moonlight Maestro's Doublet
3990,5.4622535375002705,Renegade #1857,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1857.png,BACKGROUND: Grey; BODY: Ivory; EXPRESSION: Smirk; HAIR: Mystic Mist; OUTFIT: Doubled Danger Peacoat
3991,5.4622535375002705,Renegade #2909,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2909.png,BACKGROUND: Grey; BODY: Ivory; EXPRESSION: Smirk; HAIR: Mystic Mist; OUTFIT: Cerulean Skies Chemise
3992,5.462037120164712,Renegade #4075,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4075.png,BACKGROUND: Green; BODY: Ivory; EXPRESSION: Smirk; HAIR: Man Bun; OUTFIT: Rebellious Rhapsody
3993,5.461852999626817,Renegade #1024,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1024.png,BACKGROUND: Blue; BODY: Ivory; EXPRESSION: Serene; HAIR: Spiky Hair; OUTFIT: Cerulean Skies Chemise
3994,5.46152449013853,Renegade #2562,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2562.png,BACKGROUND: Orange; BODY: Ivory; EXPRESSION: Enigma; HAIR: Galactic Gleam; OUTFIT: Crusader's Mantle
3995,5.461115447137708,Renegade #3737,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3737.png,BACKGROUND: Orange; BODY: Bronze; EXPRESSION: Serene; HAIR: Side Part; OUTFIT: Sailor Fuku
3996,5.460904242804486,Renegade #3091,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3091.png,BACKGROUND: Red; BODY: Bronze; EXPRESSION: Smirk; HAIR: Twilight Twirls; OUTFIT: Azure Rose Bolero Jacket
3997,5.460864661654135,Renegade #1582,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1582.png,BACKGROUND: Yellow; BODY: Ivory; EXPRESSION: Smirk; HAIR: Twilight Twirls; OUTFIT: Corporate Suit
3998,5.4608495011089015,Renegade #2615,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2615.png,BACKGROUND: Cream; BODY: Ivory; EXPRESSION: Enigma; HAIR: Ahoge; OUTFIT: Cosmic Spark Bolero
3999,5.460829028905417,Renegade #341,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/341.png,BACKGROUND: Cream; BODY: Ivory; EXPRESSION: Mirth; HAIR: Buzzcut; OUTFIT: Hunter Vest
4000,5.460710371635004,Renegade #1128,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1128.png,BACKGROUND: Red; BODY: Bronze; EXPRESSION: Smirk; HAIR: Wolf Hair; OUTFIT: Crimson Commander's Cape
4001,5.46040003270075,Renegade #2395,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2395.png,BACKGROUND: Off White; BODY: Bronze; EXPRESSION: Smile; HAIR: Zoro; OUTFIT: Summoner's Cloak
4002,5.460273085624555,Renegade #2590,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2590.png,BACKGROUND: Yellow; BODY: Ivory; EXPRESSION: Mirth; HAIR: Phantom Veil; OUTFIT: Crimson Fang Coat
4003,5.460222035284971,Renegade #1465,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1465.png,BACKGROUND: Yellow; BODY: Ivory; EXPRESSION: Mirth; HAIR: Binding Bangs; OUTFIT: Sakura Blossom Chiffon
4004,5.460212289777687,Renegade #1053,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1053.png,BACKGROUND: Yellow; BODY: Ivory; EXPRESSION: Enigma; HAIR: Frostfire Fringe; OUTFIT: Cosmic Spark Bolero
4005,5.459920650488917,Renegade #3490,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3490.png,BACKGROUND: Red; BODY: Ivory; EXPRESSION: Serene; HAIR: Phantom Veil; OUTFIT: Shadow Stalker Trench
4006,5.459595461135274,Renegade #1028,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1028.png,BACKGROUND: Green; BODY: Ivory; EXPRESSION: Serene; HAIR: Twilight Twirls; OUTFIT: Templar's Mantle
4007,5.459285414039513,Renegade #311,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/311.png,BACKGROUND: Green; BODY: Ivory; EXPRESSION: Smirk; HAIR: Mystic Wisps; OUTFIT: Rebellion Punk Rider
4008,5.458874904498872,Renegade #2426,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2426.png,BACKGROUND: Red; BODY: Ivory; EXPRESSION: Smile; HAIR: Man Bun; OUTFIT: Gray Wash Tunic
4009,5.458846792305439,Renegade #2483,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2483.png,BACKGROUND: Yellow; BODY: Ivory; EXPRESSION: Serene; HAIR: Binding Bangs; OUTFIT: Azure Rose Bolero Jacket
4010,5.458533363967748,Renegade #3425,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3425.png,BACKGROUND: Orange; BODY: Ivory; EXPRESSION: Mirth; HAIR: Man Bun; OUTFIT: Hunter Vest
4011,5.458503018675172,Renegade #795,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/795.png,BACKGROUND: Green; BODY: Ivory; EXPRESSION: Enigma; HAIR: Zoro; OUTFIT: Shogun's Regalia
4012,5.458221043688649,Renegade #3989,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3989.png,BACKGROUND: Off White; BODY: Ivory; EXPRESSION: Enigma; HAIR: Enchanted Elegance; OUTFIT: Scarlet Soiree
4013,5.458205672834387,Renegade #3301,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3301.png,BACKGROUND: Grey; BODY: Ivory; EXPRESSION: Smirk; HAIR: Man Bun; OUTFIT: Twilight Cloak
4014,5.457553337031978,Renegade #4771,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4771.png,BACKGROUND: Red; BODY: Ivory; EXPRESSION: Serene; HAIR: Binding Bangs; OUTFIT: Hunter Vest
4015,5.457376902136581,Renegade #1595,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1595.png,BACKGROUND: Off White; BODY: Ivory; EXPRESSION: Serene; HAIR: Buzzcut; OUTFIT: Zori
4016,5.457325966512664,Renegade #1155,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1155.png,BACKGROUND: Red; BODY: Bronze; EXPRESSION: Mirth; HAIR: Twilight Twirls; OUTFIT: Sailor Fuku
4017,5.456831868720861,Renegade #199,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/199.png,BACKGROUND: Cream; BODY: Ivory; EXPRESSION: Smirk; HAIR: Man Bun; OUTFIT: Professor Suit
4018,5.456467402143543,Renegade #4006,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4006.png,BACKGROUND: Grey; BODY: Ivory; EXPRESSION: Smile; HAIR: Compression; OUTFIT: Doubled Danger Peacoat
4019,5.45626253602518,Renegade #2093,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2093.png,BACKGROUND: Cream; BODY: Ivory; EXPRESSION: Mirth; HAIR: Compression; OUTFIT: Sakura Blossom Chiffon
4020,5.456249760981892,Renegade #2772,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2772.png,BACKGROUND: Cream; BODY: Ivory; EXPRESSION: Smirk; HAIR: Nebula Nexus; OUTFIT: Enigma Robes
4021,5.456249760981892,Renegade #4923,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4923.png,BACKGROUND: Cream; BODY: Ivory; EXPRESSION: Smirk; HAIR: Shadow Shimmer; OUTFIT: Gray Wash Tunic
4022,5.456107194305689,Renegade #59,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/59.png,BACKGROUND: Orange; BODY: Ivory; EXPRESSION: Smile; HAIR: Nebula Nexus; OUTFIT: Hunter Vest
4023,5.455882247132922,Renegade #1832,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1832.png,BACKGROUND: Grey; BODY: Ivory; EXPRESSION: Smile; HAIR: Binding Bangs; OUTFIT: Common Suit
4024,5.455836075600141,Renegade #4434,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4434.png,BACKGROUND: Yellow; BODY: Ivory; EXPRESSION: Smile; HAIR: Seraphic Curls; OUTFIT: Rebellion Punk Rider
4025,5.45564112206377,Renegade #2282,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2282.png,BACKGROUND: Off White; BODY: Ivory; EXPRESSION: Serene; HAIR: Man Bun; OUTFIT: Cosmic Spark Bolero
4026,5.4555749232077115,Renegade #4213,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4213.png,BACKGROUND: Blue; BODY: Ivory; EXPRESSION: Smile; HAIR: Aurora Veil; OUTFIT: Crimson Fury Jacket
4027,5.455395706154826,Renegade #3323,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3323.png,BACKGROUND: Cream; BODY: Ivory; EXPRESSION: Enigma; HAIR: Scruffy; OUTFIT: Sakura Blossom Chiffon
4028,5.455289972597026,Renegade #1385,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1385.png,BACKGROUND: Yellow; BODY: Ivory; EXPRESSION: Smile; HAIR: Eternal Flow; OUTFIT: Sakura Blossom Chiffon
4029,5.455174939126849,Renegade #2594,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2594.png,BACKGROUND: Yellow; BODY: Ivory; EXPRESSION: Enigma; HAIR: Aurora Veil; OUTFIT: Noir Doublet
4030,5.455106808819368,Renegade #4248,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4248.png,BACKGROUND: Cream; BODY: Ivory; EXPRESSION: Enigma; HAIR: Aurora Veil; OUTFIT: Crimson Fury Jacket
4031,5.455054191106466,Renegade #1975,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1975.png,BACKGROUND: Red; BODY: Ivory; EXPRESSION: Smirk; HAIR: Frostfire Fringe; OUTFIT: Azure Ocean Attire
4032,5.45498253030186,Renegade #1904,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1904.png,BACKGROUND: Green; BODY: Ivory; EXPRESSION: Smirk; HAIR: Frostfire Fringe; OUTFIT: Scarlet Soiree
4033,5.4548991411347405,Renegade #4880,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4880.png,BACKGROUND: Green; BODY: Ivory; EXPRESSION: Mirth; HAIR: Starfall Strands; OUTFIT: Scarlet Soiree
4034,5.454450068163932,Renegade #3438,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3438.png,BACKGROUND: Green; BODY: Ivory; EXPRESSION: Smile; HAIR: Aurora Veil; OUTFIT: Shadow Stalker Trench
4035,5.454347672451548,Renegade #4733,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4733.png,BACKGROUND: Grey; BODY: Ivory; EXPRESSION: Smirk; HAIR: Mystic Mist; OUTFIT: Professor Suit
4036,5.454296967970221,Renegade #2950,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2950.png,BACKGROUND: Grey; BODY: Ivory; EXPRESSION: Mirth; HAIR: Buzzcut; OUTFIT: Shogun's Regalia
4037,5.45427310341837,Renegade #2173,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2173.png,BACKGROUND: Grey; BODY: Bronze; EXPRESSION: Smirk; HAIR: Zoro; OUTFIT: Scarlet Soiree
4038,5.453835132613621,Renegade #4938,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4938.png,BACKGROUND: Green; BODY: Ivory; EXPRESSION: Smirk; HAIR: Galactic Gleam; OUTFIT: Crimson Commander's Cape
4039,5.453823651736643,Renegade #10,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/10.png,BACKGROUND: Cream; BODY: Ivory; EXPRESSION: Smile; HAIR: Undercut; OUTFIT: Crimson Fury Jacket
4040,5.453230021084673,Renegade #1730,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1730.png,BACKGROUND: Red; BODY: Ivory; EXPRESSION: Serene; HAIR: Mystic Mist; OUTFIT: Rebellious Rhapsody
4041,5.4532211701353095,Renegade #150,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/150.png,BACKGROUND: Yellow; BODY: Ivory; EXPRESSION: Serene; HAIR: Starfall Strands; OUTFIT: Emerald Samurai Robe
4042,5.4530881097984665,Renegade #3848,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3848.png,BACKGROUND: Grey; BODY: Bronze; EXPRESSION: Mirth; HAIR: Twilight Twirls; OUTFIT: Rebellious Rhapsody
4043,5.452835357591983,Renegade #1466,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1466.png,BACKGROUND: Red; BODY: Ivory; EXPRESSION: Enigma; HAIR: Ahoge; OUTFIT: Noir Doublet
4044,5.452561012868882,Renegade #4645,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4645.png,BACKGROUND: Red; BODY: Ivory; EXPRESSION: Smile; HAIR: Lunar Tresses; OUTFIT: Rebellion Punk Rider
4045,5.452328378023805,Renegade #1633,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1633.png,BACKGROUND: Blue; BODY: Ivory; EXPRESSION: Enigma; HAIR: Frostfire Fringe; OUTFIT: Zori
4046,5.4521497750112236,Renegade #1296,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1296.png,BACKGROUND: Cream; BODY: Ivory; EXPRESSION: Mirth; HAIR: Starfall Strands; OUTFIT: Common Suit
4047,5.451911894165711,Renegade #2587,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2587.png,BACKGROUND: Red; BODY: Ivory; EXPRESSION: Mirth; HAIR: Mystic Wisps; OUTFIT: Cerulean Skies Chemise
4048,5.451911894165711,Renegade #4082,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4082.png,BACKGROUND: Red; BODY: Ivory; EXPRESSION: Mirth; HAIR: Mystic Wisps; OUTFIT: Doubled Danger Peacoat
4049,5.451911894165711,Renegade #4123,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4123.png,BACKGROUND: Red; BODY: Ivory; EXPRESSION: Mirth; HAIR: Seraphic Curls; OUTFIT: Hunter Vest
4050,5.4517020955810365,Renegade #2018,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2018.png,BACKGROUND: Off White; BODY: Ivory; EXPRESSION: Mirth; HAIR: Lunar Tresses; OUTFIT: Moonlight Maestro's Doublet
4051,5.451260436202317,Renegade #112,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/112.png,BACKGROUND: Blue; BODY: Ivory; EXPRESSION: Smirk; HAIR: Ahoge; OUTFIT: Professor Suit
4052,5.451210659978138,Renegade #507,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/507.png,BACKGROUND: Orange; BODY: Ivory; EXPRESSION: Mirth; HAIR: Ahoge; OUTFIT: Doubled Danger Peacoat
4053,5.450675780978578,Renegade #1932,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1932.png,BACKGROUND: Off White; BODY: Ivory; EXPRESSION: Smirk; HAIR: Frostfire Fringe; OUTFIT: Corporate Suit
4054,5.450523145212429,Renegade #1712,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1712.png,BACKGROUND: Yellow; BODY: Ivory; EXPRESSION: Smirk; HAIR: Man Bun; OUTFIT: Azure Rose Bolero Jacket
4055,5.450507132139261,Renegade #3494,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3494.png,BACKGROUND: Blue; BODY: Ivory; EXPRESSION: Smirk; HAIR: Shadow Shimmer; OUTFIT: Yugao Nightshade Kimono
